epoch,lr,seconds,train_loss,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_acc,val_macro_precision,val_macro_recall,val_macro_f1
1,0.0001,332.5,1.9304073411820155,0.5829517343018054,0.506792250666785,0.5673672860795639,0.5142386195699205,1.7323051602416244,0.7330061349693252,0.7108509174341959,0.7202535654073086,0.6762307879724435
2,0.0001,335.9,1.158925778495995,0.8222011684825518,0.7564938039597687,0.8256970597909019,0.7800048610409087,1.3768632784065293,0.8692024539877301,0.8512077747500535,0.8765238050055218,0.8415797294271776
3,0.0001,339.9,0.9895068359686215,0.8791515342912785,0.8254059137210933,0.8836511703838376,0.8467401869714554,1.261323261143971,0.9147239263803681,0.8876820192109289,0.8952814369260699,0.8797596511203227
4,0.0001,332.8,0.9215942189419757,0.9029948944681299,0.8554131064442079,0.907040388927053,0.8749368634453689,1.2303195515732093,0.918282208588957,0.9037767093915432,0.9127134999850485,0.894414778130915
5,0.0001,332.0,0.8636106132262569,0.9230222643297016,0.8817537438579038,0.9254695653882578,0.898685645424452,1.3417728295355487,0.8706748466257669,0.8712604102487378,0.8661936302653875,0.8389096568969774
6,0.0001,338.6,0.8395783409042555,0.9329964734986051,0.893137437442952,0.9348809902178247,0.9100254799181682,1.1756221138187712,0.9384049079754602,0.9173814237537234,0.9444540741014544,0.9257382221040136
7,0.0001,336.7,0.8037227428055442,0.9444707616190325,0.9118693204429595,0.9465103164838018,0.9249559432803915,1.1000721327366274,0.9629447852760736,0.9451801151641597,0.9591852385827749,0.9492029984405463
8,0.0001,337.3,0.7745876051769852,0.952471182693826,0.9236334733579626,0.9553128192523791,0.9360560808015842,1.1341382095711363,0.9460122699386503,0.9269077011033888,0.9453719172413764,0.9312319612378456
9,0.0001,337.5,0.7529184733907125,0.9597084057055635,0.9342260938680531,0.9627358560544961,0.9463148771616758,1.055843578145548,0.9755828220858895,0.9680834567187938,0.9729272673898898,0.9699716321767301
10,0.0001,335.6,0.748802490739849,0.9596031370072109,0.9339612835928254,0.9620139061534221,0.945908091236324,1.107874641242934,0.954478527607362,0.92711800301951,0.9659626729865152,0.939437272593829
11,0.0001,334.2,0.7319163230696668,0.9649981577977789,0.9410051689848229,0.9670573834431482,0.9517019938426081,1.0369142666331097,0.9788957055214724,0.968409375667824,0.9786258243506692,0.9727274591993552
12,0.0001,333.8,0.7252746523603074,0.967340386336123,0.9447121172230123,0.9682338176271238,0.9545478183260863,1.0383817319928503,0.9790184049079754,0.9729755726794825,0.9727036600761187,0.9719338420003131
13,0.0001,326.6,0.7100133613301765,0.9729196273488079,0.954362293106461,0.9743673783828941,0.9633591579842723,1.036987081773442,0.979877300613497,0.9712507757024519,0.9759102769931391,0.9724788703754077
14,0.0001,339.1,0.7020881218347771,0.9740775830306858,0.9559167555267569,0.9753819785059079,0.9645117920786227,1.050850307107703,0.9696932515337423,0.9476224613703552,0.9717197800516906,0.9550151269894188
15,5e-05,329.6,0.7007510786941474,0.9734722880151587,0.9546192341463862,0.9750291032859897,0.9632208753408834,1.0537553351642164,0.9710429447852761,0.955877522872226,0.9750323691061142,0.9609998392568877
16,5e-05,371.4,0.6550783156420006,0.9881572714353387,0.9783505795806046,0.9892699027876937,0.9833306377015907,0.9848294423694259,0.9919018404907975,0.9892214227232958,0.9896873066264398,0.9891655062356564
17,5e-05,386.8,0.6506559293774204,0.9894994473393337,0.9821021676860502,0.9901609670574422,0.9859189744190444,0.9831069526204302,0.9916564417177914,0.9888369939825428,0.991073483960094,0.9897880059551291
18,5e-05,375.4,0.6489738540352253,0.9896047160376862,0.9822661727895939,0.9901029856874393,0.98602507465744,0.9859262645464002,0.9910429447852761,0.9890722439653842,0.9903341229761708,0.9895082814846914
19,5e-05,377.8,0.6482503037150518,0.9893941786409811,0.9807370611937071,0.9907841907926764,0.9852873936912075,0.9764815435234023,0.9928834355828221,0.990384558055085,0.9915241897671269,0.990787697318272
20,5e-05,376.3,0.6435126306772345,0.9909468919416812,0.9862645241954747,0.9918113808122079,0.988969189468939,0.97651070030189,0.9933742331288343,0.9860747941443665,0.9921984195108033,0.9887536857382763
