epoch,lr,seconds,train_loss,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_acc,val_macro_precision,val_macro_recall,val_macro_f1
1,0.0001,249.6,0.3945962199256211,0.9251519856830802,0.8903083205223083,0.9193013906478882,0.9026074409484863,0.05810264262384708,0.9858878389986502,0.9826467633247375,0.9846396446228027,0.9833564758300781
2,0.0001,248.4,0.07175912683317937,0.9809458641471696,0.9702345132827759,0.9801110029220581,0.974766194820404,0.03786494011957811,0.9898147011903301,0.9850512742996216,0.9888049364089966,0.9866495132446289
3,0.0001,253.8,0.04759786354197616,0.9875779666815802,0.9802675843238831,0.9868420958518982,0.9833790063858032,0.03696168598744713,0.9889557000859001,0.9872901439666748,0.9875072836875916,0.987148106098175
4,0.0001,253.9,0.03872881189859688,0.9891307208463826,0.981534481048584,0.9885290861129761,0.9848242402076721,0.030220333703606283,0.9909191311817401,0.9896506071090698,0.9901822805404663,0.9897187948226929
5,0.0001,251.6,0.036415741059676286,0.9903676606047845,0.9846141338348389,0.9894620776176453,0.9869657754898071,0.023581360488831152,0.9933734200515401,0.9888136982917786,0.9936929941177368,0.9909560680389404
6,0.0001,253.8,0.03097779057211824,0.9914466931599863,0.9864152669906616,0.9910485148429871,0.9886615872383118,0.02177040988195046,0.9938642778255,0.9910743236541748,0.9914133548736572,0.9910725355148315
7,0.0001,252.2,0.022753530233514303,0.9934468510671896,0.989538848400116,0.9931098222732544,0.9912676811218262,0.010918731303443119,0.9963185666953001,0.9956912398338318,0.9946539998054504,0.9951357245445251
8,0.0001,252.7,0.021569417225360737,0.9940258441455905,0.9904274344444275,0.9936485886573792,0.9920082688331604,0.04560722038091351,0.9858878389986502,0.982121467590332,0.9844193458557129,0.982406497001648
9,0.0001,253.1,0.01901256778777788,0.9947364265599916,0.9913679361343384,0.9941983222961426,0.9927494525909424,0.025310989164706713,0.9926371333906001,0.9928728342056274,0.9937645196914673,0.9932572841644287
10,0.0001,252.5,0.01791153105786036,0.9948680158959918,0.99058997631073,0.9946545362472534,0.9925657510757446,0.02110653516317349,0.9931279911645601,0.9899269342422485,0.9922053813934326,0.9904528856277466
11,0.0001,251.9,0.018191541227009035,0.9948153801615917,0.9924876689910889,0.9947182536125183,0.9935834407806396,0.021548953420999446,0.99202356117315,0.9888538122177124,0.9914386868476868,0.9896432161331177
12,5e-05,252.2,0.007467494587981432,0.9978682527567966,0.9968405961990356,0.9976576566696167,0.9972431063652039,0.008043977376099583,0.99668671002577,0.9950755834579468,0.9953462481498718,0.9950830340385437
13,5e-05,254.8,0.005891966463763983,0.9988156959759981,0.9982040524482727,0.9986014366149902,0.9984012246131897,0.006470786647211465,0.99852742667812,0.9980159997940063,0.998140275478363,0.9980646371841431
14,5e-05,253.3,0.0064773122762297845,0.9986841066399978,0.9978373050689697,0.9979955554008484,0.9979082345962524,0.00823990947397308,0.99742299668671,0.9960073828697205,0.9972676038742065,0.9965944290161133
15,5e-05,253.1,0.006240216170513408,0.9984472458351975,0.9972761273384094,0.9979008436203003,0.9975866079330444,0.004445093478379655,0.9976684255736901,0.9969493746757507,0.9973049163818359,0.997107982635498
16,5e-05,253.0,0.005417715342995096,0.9985525173039976,0.9974628686904907,0.9984927177429199,0.9979720115661621,0.009303993634560914,0.99705485335624,0.9946599006652832,0.9958906769752502,0.9950263500213623
17,5e-05,253.6,0.0034872880852037666,0.9989472853119983,0.9986633658409119,0.9991150498390198,0.9988870620727539,0.005132918887726815,0.99852742667812,0.9981969594955444,0.9975974559783936,0.9978933334350586
18,2.5e-05,252.8,0.003005663624010531,0.9991578282495986,0.998587429523468,0.9990793466567993,0.9988323450088501,0.007841913331972445,0.9976684255736901,0.9954015016555786,0.9966537356376648,0.9957938194274902
19,2.5e-05,253.4,0.002002590929286828,0.9995525962575993,0.9993399381637573,0.9995025396347046,0.999420166015625,0.002239522068232313,0.99950914222604,0.9996867775917053,0.9988644123077393,0.9992707967758179
20,2.5e-05,261.2,0.0035216779531024533,0.999368371187199,0.9988641738891602,0.9991592168807983,0.9990106821060181,0.0031148634331427966,0.9987728555651,0.9982396960258484,0.9988147616386414,0.9985124468803406
