epoch,lr,seconds,train_loss,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_acc,val_macro_precision,val_macro_recall,val_macro_f1
1,0.0001,154.0,0.7038348581187294,0.7975892833644761,0.7337682247161865,0.7884013652801514,0.75074303150177,0.25762270631655254,0.9170450362007608,0.9172015190124512,0.8925628066062927,0.8976075649261475
2,0.0001,160.7,0.22041133372276103,0.9308629628654894,0.8952407836914062,0.9280060529708862,0.9075279235839844,0.24739299205160745,0.9179040373051908,0.9049793481826782,0.9148647785186768,0.9001058340072632
3,0.0001,159.9,0.15302625660587652,0.9492591520383188,0.9219521880149841,0.9488896131515503,0.9328728318214417,0.18560131902313085,0.9393790649159406,0.9312494993209839,0.9362460374832153,0.9287987351417542
4,0.0001,159.3,0.12968810586920598,0.9564702476511303,0.9318931698799133,0.9564007520675659,0.9420486688613892,0.1916449845534013,0.9387654926984906,0.9443596601486206,0.9256421327590942,0.9303922057151794
5,0.0001,158.2,0.1079492322066423,0.9653920046319446,0.9446777701377869,0.9644707441329956,0.9531631469726562,0.16285656842865462,0.9504233648300405,0.9467116594314575,0.9444854259490967,0.9418797492980957
6,0.0001,157.8,0.1001938901744383,0.9677079769455483,0.9504290223121643,0.9673616886138916,0.9581406116485596,0.15074249526898748,0.9515277948214504,0.9399491548538208,0.9458089470863342,0.9385210275650024
7,0.0001,159.7,0.08410255194382864,0.9712345711503539,0.9557144641876221,0.9723199605941772,0.9630650281906128,0.10574246150107623,0.9637992391704504,0.9621645212173462,0.9675660729408264,0.9628621339797974
8,0.0001,162.1,0.08018464606984135,0.9723662394399558,0.9545331001281738,0.9731200337409973,0.962329626083374,0.09336769914854216,0.9688305313535404,0.9565426111221313,0.9678046703338623,0.9609300494194031
9,0.0001,163.2,0.0712923607221196,0.9758928336447614,0.9628913402557373,0.9767870306968689,0.9693297743797302,0.06618998367056861,0.9787704012762302,0.9754037857055664,0.9725739359855652,0.9724372029304504
10,0.0001,165.0,0.06659266245120146,0.9765507803247625,0.9626089334487915,0.9765416383743286,0.9688738584518433,0.11465607645331963,0.9617130936311203,0.9583934545516968,0.9603559970855713,0.9567903876304626
11,0.0001,162.0,0.06369965679574778,0.9780245808879648,0.9677216410636902,0.978495180606842,0.9727908372879028,0.08772632934293674,0.9712848202233403,0.9686605930328369,0.9606977701187134,0.9628146886825562
12,0.0001,162.8,0.06414225450579777,0.9786562097007658,0.9630321264266968,0.9777691960334778,0.9694195985794067,0.13392791883215105,0.9585225181003804,0.9539448022842407,0.9507689476013184,0.9483839273452759
13,0.0001,162.7,0.05563948779585862,0.9816827644287707,0.9726217985153198,0.9816018342971802,0.9769400358200073,0.05637715791711325,0.9803656890416002,0.9715308547019958,0.9774171710014343,0.9736670255661011
14,0.0001,161.6,0.05122206889828946,0.9827617969839724,0.9714893102645874,0.9828993678092957,0.9767566323280334,0.10482734033883907,0.9683396735795803,0.9685405492782593,0.9595046043395996,0.9626693725585938
15,0.0001,163.5,0.049683099733332,0.9823933468431718,0.9714756011962891,0.9824599623680115,0.9764909744262695,0.08210948863250904,0.9748435390845502,0.9727129936218262,0.9667037725448608,0.9678727388381958
16,0.0001,162.9,0.044028543399132015,0.9847882727583757,0.9775525331497192,0.9856160283088684,0.98139488697052,0.07452584180984108,0.9765615412934102,0.9750314950942993,0.9744571447372437,0.97412109375
17,0.0001,162.5,0.0471039400207547,0.9840776903439745,0.9760473966598511,0.9838647842407227,0.9797772169113159,0.10625842695255677,0.9644128113879004,0.9568157196044922,0.961141049861908,0.9566192626953125
18,0.0001,188.1,0.04361830026171975,0.9845514119535753,0.9721412658691406,0.9851377010345459,0.9775820374488831,0.08889237695738215,0.9754571113020002,0.9719036817550659,0.9694755673408508,0.9696106314659119
19,0.0001,169.1,0.03699217385226816,0.9872884701423796,0.9790393710136414,0.9874493479728699,0.9829288721084595,0.06315618385926058,0.9766842557369002,0.9745634198188782,0.9623768329620361,0.9656359553337097
20,0.0001,161.8,0.04090271783189515,0.9857093981103772,0.9764245748519897,0.9864715933799744,0.9811203479766846,0.04732038007993631,0.9840471223463002,0.9780917167663574,0.9769222736358643,0.9772154092788696
