epoch,lr,seconds,train_loss,train_acc,train_macro_precision,train_macro_recall,train_macro_f1,val_loss,val_acc,val_macro_precision,val_macro_recall,val_macro_f1
1,0.0003,277.7,1.8152008355377593,0.7863252362028581,0.7112160325050354,0.7836965322494507,0.7317136526107788,1.8968571892456418,0.9658853847097804,0.9483922719955444,0.9669945240020752,0.9557943940162659
2,0.0003,262.6,1.383195844211619,0.9182040687422691,0.8753674030303955,0.92231684923172,0.8928810358047485,1.8354541864815277,0.9712848202233403,0.9617757797241211,0.9724562168121338,0.965766966342926
3,0.0003,263.1,1.3186513139507778,0.9312577308734901,0.8925971388816833,0.9345427751541138,0.9085127115249634,1.7843262278853729,0.9759479690759603,0.9664008617401123,0.977253258228302,0.9708281755447388
4,0.0003,263.8,1.273736814111428,0.9453641076927126,0.9131655693054199,0.9463063478469849,0.9269399046897888,1.7672172046202153,0.9817155479199902,0.9676928520202637,0.9846817255020142,0.9737136363983154
5,0.0003,263.4,1.2538606218216586,0.950627681132721,0.9210536479949951,0.9504244327545166,0.933054506778717,1.7585684422233059,0.9806111179285802,0.9687254428863525,0.9814774990081787,0.9737901091575623
6,0.0003,262.8,1.2436368744018866,0.951864620891123,0.9222391843795776,0.950136661529541,0.9335106611251831,1.7411269802361973,0.9833108356853602,0.9766011238098145,0.9844164848327637,0.9801492691040039
7,0.0003,263.8,1.2292203213267068,0.9549438113535279,0.9257428646087646,0.9524189233779907,0.9370362162590027,1.74853793839499,0.9830654067983802,0.9736113548278809,0.9866770505905151,0.9783201217651367
8,0.0003,260.4,1.2090222725420339,0.9611811458799379,0.9376102089881897,0.9612263441085815,0.9475651979446411,1.7398572186631416,0.9836789790158301,0.9776607751846313,0.9855539798736572,0.9806311726570129
9,0.0003,262.0,1.196112511578204,0.9619706818959392,0.9401193857192993,0.9616336822509766,0.9498792886734009,1.7394552172905302,0.9853969812246901,0.9788073301315308,0.987555742263794,0.9826469421386719
10,0.0003,261.3,1.190201430175544,0.9638655683343422,0.9431908130645752,0.9637241363525391,0.9524528980255127,1.722752305770567,0.9885875567554301,0.9836940765380859,0.990002453327179,0.9866173267364502
11,0.0003,261.4,1.1836293292841849,0.9644708792799431,0.9452651143074036,0.9655660390853882,0.9543256163597107,1.7130933598018538,0.9878512700944901,0.9856171607971191,0.9893018007278442,0.9871288537979126
12,0.0003,261.3,1.1803615413898134,0.9660499513119457,0.9451453685760498,0.9652007818222046,0.953960657119751,1.7036423298724226,0.9925144189471101,0.9907433986663818,0.9896678924560547,0.9900470972061157
13,0.0003,261.4,1.1692576036141522,0.9680764270863489,0.9502577781677246,0.9682888984680176,0.958326518535614,1.7246044813189598,0.9851515523377101,0.9803908467292786,0.9845659732818604,0.981881856918335
14,0.0003,262.3,1.1714650029699643,0.9676816590783482,0.948978841304779,0.967564582824707,0.9572535753250122,1.6978959551558552,0.9931279911645601,0.9899609684944153,0.9936577677726746,0.9917409420013428
15,0.0003,265.4,1.1630878463263172,0.970655578071953,0.952783465385437,0.970712423324585,0.960662841796875,1.704981579533646,0.9903055589642901,0.989089846611023,0.9915639162063599,0.9902369379997253
16,0.0003,264.6,1.158460626791166,0.9727346895807564,0.9585586786270142,0.9722204208374023,0.9649697542190552,1.713870383300786,0.9862559823291202,0.9809238910675049,0.987994909286499,0.984192967414856
17,0.0003,265.0,1.1640348108071361,0.9704713530015527,0.9547295570373535,0.9685684442520142,0.9611647129058838,1.7281455146504232,0.9846606945637502,0.9766714572906494,0.9627012014389038,0.959159791469574
18,0.0003,267.9,1.1562717334783106,0.973076821854357,0.9569438695907593,0.9731756448745728,0.9642186164855957,1.7123834635380777,0.9844152656767702,0.9793881773948669,0.9858397245407104,0.9814774394035339
19,0.00015,265.8,1.1332443197749178,0.9802879174671685,0.9691247940063477,0.9793456792831421,0.9739651679992676,1.69162748538434,0.9943551355994601,0.9916151165962219,0.9943736791610718,0.9928743839263916
20,0.00015,265.2,1.1260374760280758,0.9803931889359686,0.9680643081665039,0.9805892705917358,0.9738370180130005,1.684789889121234,0.9944778500429501,0.9939261674880981,0.9964182376861572,0.9951328635215759
